OffspringID,InferredDad,InferredMum,Probability
MC23_J0573,MC21_M2835,MC21_F2365,1
MC23_J0581,MC21_RM036,MC21_F2365,1
MC23_J0582,MC21_M2497,MC21_F2467,1
MC23_J0590,MC21_RM106,#,1
MC23_J0606,*,#,1
MC23_J0614,MC21_RM052,MC21_F2351,1
MC23_J0622,MC21_RM017,MC21_F2867,1
MC23_J0630,MC21_M2464,MC21_F2357,1
MC23_J0638,MC21_RM076,MC21_F2415,1
MC23_J0646,MC21_RM024,MC21_F2874,1
MC23_J0654,MC21_RM039,MC21_F2334,1
MC23_J0662,MC21_M2834,MC21_F2857,1
MC23_J0670,MC21_M2442,MC21_F2404,1
MC23_J0583,MC21_RM078,MC21_F2380,1
MC23_J0591,MC21_M2477,MC21_F2333,1
MC23_J0599,MC21_RM012,MC21_F2416,1
MC23_J0607,MC21_RM095,MC21_F2461,1
MC23_J0615,MC21_RM028,MC21_F2410,1
MC23_J0623,MC21_M2835,MC21_F2365,1
MC23_J0631,MC21_M2864,MC21_F2863,1
MC23_J0639,MC21_RM004,MC21_F2421,1
MC23_J0647,MC21_M2485,MC21_F2916,1
MC23_J0655,MC21_M2835,MC21_F2365,1
MC23_J0663,MC21_RM010,MC21_F2370,1
MC23_J0671,MC21_RM079,MC21_F2857,1
MC23_J0584,MC21_RM079,MC21_F2857,1
MC23_J0592,MC21_RM012,MC21_F2416,1
MC23_J0600,MC21_RM092,MC21_F2430,1
MC23_J0608,MC21_M2336,MC21_F2411,1
MC23_J0616,MC21_M2909,MC21_F2475,1
MC23_J0624,MC21_RM054,MC21_F2356,1
MC23_J0632,MC21_RM095,MC21_F2461,1
MC23_J0640,*,#,1
MC23_J0648,MC21_M2477,MC21_F2333,1
MC23_J0656,MC21_M2495,MC21_F2869,1
MC23_J0664,MC21_M2446,MC21_F2450,1
MC23_J0672,MC21_RM079,MC21_F2857,1
MC23_J0585,MC21_RM017,MC21_F2867,1
MC23_J0593,MC21_M2984,MC21_F2855,1
MC23_J0601,MC21_RM001,MC21_F2375,1
MC23_J0609,MC21_RM064,MC21_F2412,1
MC23_J0617,MC21_M2917,MC21_F2451,1
MC23_J0625,MC21_RM033,MC21_F2468,1
MC23_J0633,MC21_RM081,MC21_F2492,1
MC23_J0641,MC21_M2864,MC21_F2863,1
MC23_J0649,*,#,1
MC23_J0657,MC21_RM105,MC21_F2422,1
MC23_J0665,MC21_M2384,MC21_F2873,1
MC23_J0673,*,MC21_F2435,1
MC23_J0586,MC21_RM040,MC21_F2404,1
MC23_J0602,MC21_RM001,MC21_F2375,1
MC23_J0610,MC21_RM079,MC21_F2857,1
MC23_J0618,MC21_RM052,MC21_F2351,1
MC23_J0626,MC21_M2895,MC21_F2393,1
MC23_J0634,MC21_M2834,MC21_F2857,1
MC23_J0642,MC21_RM075,MC21_F2905,1
MC23_J0650,*,#,1
MC23_J0658,*,#,1
MC23_J0666,MC21_RM040,MC21_F2404,1
MC23_J0674,MC21_RM090,MC21_F2448,1
MC23_J0587,MC21_M2495,MC21_F2869,1
MC23_J0595,MC21_M2445,MC21_F2423,1
MC23_J0603,MC21_M2978,MC21_F2461,1
MC23_J0611,MC21_M2349,MC21_F2416,1
MC23_J0619,MC21_RM052,MC21_F2351,1
MC23_J0627,MC21_M2446,MC21_F2450,1
MC23_J0635,MC21_M2444,MC21_F2470,1
MC23_J0643,MC21_M2915,MC21_F2410,1
MC23_J0651,MC21_M2485,MC21_F2916,1
MC23_J0659,MC21_RM079,MC21_F2857,1
MC23_J0667,MC21_M2913,MC21_F2359,1
MC23_J0675,MC21_RM093,MC21_F2868,1
MC23_J0588,MC21_RM104,MC21_F2855,1
MC23_J0596,MC21_RM085,MC21_F2472,1
MC23_J0604,MC21_RM039,MC21_F2334,1
MC23_J0612,MC21_M2429,MC21_F2981,1
MC23_J0620,MC21_M2360,MC21_F2871,1
MC23_J0628,MC21_M2453,MC21_F2918,1
MC23_J0636,MC21_RM024,MC21_F2874,1
MC23_J0644,MC21_RM054,MC21_F2356,1
MC23_J0652,MC21_M2427,MC21_F2347,1
MC23_J0660,MC21_RM028,MC21_F2410,1
MC23_J0668,MC21_M2381,MC21_F2356,1
MC23_J0676,MC21_RM070,MC21_F2902,1
MC23_J0589,MC21_RM092,MC21_F2430,1
MC23_J0597,MC21_RM073,MC21_F2396,1
MC23_J0605,MC21_RM041,MC21_F2326,1
MC23_J0613,MC21_RM064,MC21_F2412,1
MC23_J0621,MC21_RM095,MC21_F2461,1
MC23_J0629,MC21_M2895,MC21_F2393,1
MC23_J0637,MC21_M2917,MC21_F2451,1
MC23_J0645,MC21_RM028,MC21_F2410,1
MC23_J0653,MC21_RM104,MC21_F2855,1
MC23_J0661,MC21_M2984,MC21_F2855,1
MC23_J0669,MC21_RM016,MC21_F2347,1
MC23_J0677,MC21_RM077,MC21_F2451,1
MC23_J0678,MC21_RM023,MC21_F2411,1
MC23_J0686,MC21_M2427,MC21_F2347,1
MC23_J0694,MC21_RM098,MC21_F2418,1
MC23_J0702,MC21_RM007,MC21_F2426,1
MC23_J0710,MC21_M2862,MC21_F2426,1
MC23_J0718,MC21_RM052,MC21_F2351,1
MC23_J0726,MC21_M2485,MC21_F2916,1
MC23_J0734,MC21_M2439,MC21_F2430,1
MC23_J0742,MC21_M2439,MC21_F2430,1
MC23_J0750,MC21_M2473,MC21_F2394,1
MC23_J0758,MC21_RM016,MC21_F2347,1
MC23_J0766,MC21_RM090,MC21_F2448,1
MC23_J0679,MC21_RM016,MC21_F2347,1
MC23_J0687,*,#,1
MC23_J0695,MC21_RM040,MC21_F2404,1
MC23_J0711,MC21_M2910,MC21_F2380,1
MC23_J0719,*,MC21_F2351,1
MC23_J0735,*,#,1
MC23_J0743,MC21_M2996,MC21_F2466,1
MC23_J0751,*,MC21_F2374,1
MC23_J0759,MC21_M2445,MC21_F2423,1
MC23_J0767,MC21_RM090,MC21_F2448,1
MC23_J0688,MC21_RM055,MC21_F2880,1
MC23_J0696,MC21_RM079,MC21_F2857,1
MC23_J0704,MC21_RM079,MC21_F2857,1
MC23_J0712,MC21_RM037,MC21_F2423,1
MC23_J0720,MC21_RM052,MC21_F2351,1
MC23_J0728,MC21_M2439,MC21_F2430,1
MC23_J0736,MC21_RM024,MC21_F2874,1
MC23_J0744,MC21_M2996,MC21_F2466,1
MC23_J0752,MC21_RM047,MC21_F2374,1
MC23_J0760,MC21_RM064,MC21_F2412,1
MC23_J0681,MC21_RM101,MC21_F2385,1
MC23_J0689,MC21_RM037,MC21_F2423,1
MC23_J0705,MC21_RM089,MC21_F2873,1
MC23_J0713,MC21_M2852,MC21_F2358,1
MC23_J0721,MC21_M2439,MC21_F2430,1
MC23_J0729,*,MC21_F2435,1
MC23_J0737,MC21_M2427,MC21_F2347,1
MC23_J0745,MC21_M2484,MC21_F2375,1
MC23_J0753,MC21_M2476,MC21_F2342,1
MC23_J0761,MC21_RM072,MC21_F2379,1
MC23_J0769,MC21_RM095,MC21_F2461,1
MC23_J0682,MC21_M2439,MC21_F2430,1
MC23_J0690,MC21_RM064,MC21_F2412,1
MC23_J0698,MC21_RM052,MC21_F2351,1
MC23_J0714,*,MC21_F2435,1
MC23_J0722,MC21_M2439,MC21_F2430,1
MC23_J0730,MC21_RM085,MC21_F2472,1
MC23_J0738,MC21_RM011,MC21_F2863,1
MC23_J0746,MC21_RM052,MC21_F2351,1
MC23_J0754,MC21_RM104,MC21_F2855,1
MC23_J0762,MC21_RM105,MC21_F2422,1
MC23_J0770,MC21_RM079,MC21_F2857,1
MC23_J0683,MC21_RM098,MC21_F2418,1
MC23_J0691,MC21_M2433,MC21_F2861,1
MC23_J0699,MC21_M2476,MC21_F2342,1
MC23_J0707,MC21_RM079,MC21_F2857,1
MC23_J0715,MC21_M2464,MC21_F2357,1
MC23_J0723,MC21_RM042,MC21_F2875,1
MC23_J0731,MC21_M2989,MC21_F2415,1
MC23_J0739,MC21_RM035,MC21_F2414,1
MC23_J0747,MC21_M2438,MC21_F2448,1
MC23_J0755,MC21_RM070,MC21_F2902,1
MC23_J0763,MC21_M2984,MC21_F2855,1
MC23_J0771,MC21_M2909,MC21_F2475,1
MC23_J0684,MC21_M2427,MC21_F2347,1
MC23_J0692,MC21_M2909,MC21_F2475,1
MC23_J0700,MC21_RM005,MC21_F2981,1
MC23_J0708,MC21_RM037,MC21_F2423,1
MC23_J0716,MC21_RM018,MC21_F2872,1
MC23_J0724,MC21_M2615,MC21_F2418,1
MC23_J0732,MC21_M2910,MC21_F2380,1
MC23_J0740,MC21_RM089,MC21_F2873,1
MC23_J0748,MC21_M2913,MC21_F2359,1
MC23_J0756,MC21_RM086,MC21_F2470,1
MC23_J0764,MC21_RM098,MC21_F2418,1
MC23_J0772,MC21_RM011,MC21_F2863,1
MC23_J0685,MC21_M2852,MC21_F2358,1
MC23_J0693,MC21_M2457,MC21_F2370,1
MC23_J0701,MC21_M2433,MC21_F2861,1
MC23_J0709,MC21_RM037,MC21_F2423,1
MC23_J0717,MC21_M2439,MC21_F2430,1
MC23_J0725,MC21_RM001,MC21_F2375,1
MC23_J0733,MC21_M2439,MC21_F2430,1
MC23_J0741,MC21_RM037,MC21_F2423,1
MC23_J0749,MC21_RM017,MC21_F2867,1
MC23_J0757,MC21_M2909,MC21_F2475,1
MC23_J0765,MC21_M2446,MC21_F2450,1
MC23_J0773,MC21_RM077,MC21_F2451,1
MC23_J0774,MC21_RM057,MC21_F2333,1
MC23_J0782,MC21_RM035,MC21_F2414,1
MC23_J0790,MC21_RM009,MC21_F2450,1
MC23_J0798,MC21_M2378,MC21_F2388,1
MC23_J0814,MC21_M2446,MC21_F2450,1
MC23_J0822,MC21_M2984,MC21_F2855,1
MC23_J0830,MC21_RM009,MC21_F2450,1
MC23_J0838,MC21_RM078,MC21_F2380,1
MC23_J0846,MC21_M2336,MC21_F2411,1
MC23_J0854,MC21_M2984,MC21_F2855,1
MC23_J0862,MC21_RM016,MC21_F2347,1
MC23_J0775,MC21_RM078,MC21_F2380,1
MC23_J0783,MC21_M2438,MC21_F2448,1
MC23_J0791,MC21_M2477,MC21_F2333,1
MC23_J0799,MC21_M2446,MC21_F2450,1
MC23_J0815,MC21_M2485,MC21_F2916,1
MC23_J0823,MC21_RM075,MC21_F2905,1
MC23_J0831,MC21_RM018,MC21_F2872,1
MC23_J0847,MC21_M2453,MC21_F2918,1
MC23_J0855,MC21_M2910,MC21_F2380,1
MC23_J0863,MC21_RM040,MC21_F2404,1
MC23_J0776,MC21_M2427,MC21_F2347,1
MC23_J0784,MC21_RM008,MC21_F2861,1
MC23_J0792,MC21_RM037,MC21_F2423,1
MC23_J0800,MC21_M2473,MC21_F2394,1
MC23_J0808,MC21_RM039,MC21_F2334,1
MC23_J0816,*,MC21_F2426,0.5726
MC23_J0816,MC21_M2862,MC21_F2426,0.4274
MC23_J0832,MC21_M2917,MC21_F2451,1
MC23_J0840,MC21_RM070,MC21_F2902,1
MC23_J0848,MC21_RM025,MC21_F2914,1
MC23_J0856,MC21_RM036,MC21_F2365,1
MC23_J0864,MC21_M2378,MC21_F2388,1
MC23_J0785,MC21_RM044,MC21_F2359,1
MC23_J0793,MC21_RM036,MC21_F2365,1
MC23_J0801,MC21_M2429,MC21_F2981,1
MC23_J0809,MC21_RM090,MC21_F2448,1
MC23_J0817,MC21_RM070,MC21_F2902,1
MC23_J0825,MC21_RM070,MC21_F2902,1
MC23_J0833,MC21_M2477,MC21_F2333,1
MC23_J0841,MC21_RM095,MC21_F2461,1
MC23_J0849,MC21_RM092,MC21_F2430,1
MC23_J0865,MC21_M2910,MC21_F2380,1
MC23_J0778,MC21_M2427,MC21_F2347,1
MC23_J0786,MC21_RM079,MC21_F2857,1
MC23_J0794,MC21_M2339,MC21_F2414,1
MC23_J0818,MC21_M2836,MC21_F2369,1
MC23_J0826,MC21_RM092,MC21_F2430,1
MC23_J0834,MC21_RM079,MC21_F2857,1
MC23_J0842,MC21_M2834,MC21_F2857,1
MC23_J0850,MC21_M2427,MC21_F2347,1
MC23_J0858,MC21_M2427,MC21_F2347,1
MC23_J0866,MC21_RM079,MC21_F2857,1
MC23_J0779,MC21_RM079,MC21_F2857,1
MC23_J0787,MC21_RM040,MC21_F2404,1
MC23_J0795,MC21_RM037,MC21_F2423,1
MC23_J0803,MC21_RM036,MC21_F2365,1
MC23_J0811,*,MC21_F2435,1
MC23_J0819,MC21_M2913,MC21_F2359,1
MC23_J0827,MC21_RM016,MC21_F2347,1
MC23_J0835,MC21_M2477,MC21_F2333,1
MC23_J0843,MC21_RM079,MC21_F2857,1
MC23_J0851,MC21_M2391,MC21_F2422,1
MC23_J0859,MC21_RM050,MC21_F2454,1
MC23_J0867,MC21_RM105,MC21_F2422,1
MC23_J0780,MC21_M2984,MC21_F2855,1
MC23_J0788,MC21_RM103,MC21_F2327,1
MC23_J0796,MC21_RM076,MC21_F2415,1
MC23_J0804,MC21_M2438,MC21_F2448,1
MC23_J0812,MC21_M2446,MC21_F2450,1
MC23_J0820,MC21_RM057,MC21_F2333,1
MC23_J0836,MC21_M2889,MC21_F2408,1
MC23_J0844,MC21_M2984,MC21_F2855,1
MC23_J0852,MC21_RM089,MC21_F2873,1
MC23_J0860,MC21_M2390,MC21_F2498,1
MC23_J0868,MC21_M2915,MC21_F2410,1
MC23_J0781,MC21_RM085,MC21_F2472,1
MC23_J0789,MC21_RM073,MC21_F2396,1
MC23_J0797,MC21_M2439,MC21_F2430,1
MC23_J0805,MC21_M2446,MC21_F2450,1
MC23_J0813,MC21_M2427,MC21_F2347,1
MC23_J0821,MC21_RM082,MC21_F2362,1
MC23_J0829,MC21_RM079,MC21_F2857,1
MC23_J0845,MC21_RM024,MC21_F2874,1
MC23_J0853,MC21_RM011,MC21_F2863,1
MC23_J0869,MC21_RM038,MC21_F2386,1
MC23_J0966,MC21_RM106,#,1
MC23_J0974,MC21_RM001,MC21_F2375,1
MC23_J0982,*,MC21_F2435,1
MC23_J0990,MC21_RM091,MC21_F2382,1
MC23_A3002,MC21_RM039,MC21_F2334,1
MC23_A3010,MC21_M2992,MC21_F2492,1
MC23_A3018,MC21_M2427,MC21_F2347,1
MC23_A3026,MC21_RM011,MC21_F2863,1
MC23_A3034,MC21_M2484,MC21_F2375,1
MC23_A3042,MC21_M2360,MC21_F2871,1
MC23_A3050,MC21_M2446,MC21_F2450,1
MC23_J0967,MC21_RM092,MC21_F2430,1
MC23_J0975,MC21_M2389,MC21_F2385,1
MC23_J0991,MC21_M2978,MC21_F2461,1
MC23_A3003,MC21_M2384,MC21_F2873,1
MC23_A3011,MC21_M2878,MC21_F2340,1
MC23_A3019,MC21_M2473,MC21_F2394,1
MC23_A3027,MC21_M2864,MC21_F2863,1
MC23_A3035,MC21_M2477,MC21_F2333,1
MC23_A3043,MC21_RM091,MC21_F2382,1
MC23_A3051,MC21_M2852,MC21_F2358,1
MC23_A3059,MC21_M2446,MC21_F2450,1
MC23_J0968,MC21_M2615,MC21_F2418,1
MC23_J0976,MC21_M2978,MC21_F2461,1
MC23_J0984,MC21_M2920,MC21_F2413,1
MC23_J0992,MC21_RM032,MC21_F2854,1
MC23_A3004,MC21_RM016,MC21_F2347,1
MC23_A3012,MC21_RM064,MC21_F2412,1
MC23_A3020,MC21_M2446,MC21_F2450,1
MC23_A3028,MC21_RM035,MC21_F2414,1
MC23_A3036,MC21_RM093,MC21_F2868,1
MC23_A3044,MC21_RM092,MC21_F2430,1
MC23_A3052,MC21_M2446,MC21_F2450,1
MC23_A3060,MC21_M2913,MC21_F2359,1
MC23_J0969,*,MC20_F0803,1
MC23_J0977,MC21_M2433,MC21_F2861,1
MC23_J0993,MC21_RM092,MC21_F2430,1
MC23_A3005,MC21_RM081,MC21_F2492,1
MC23_A3021,MC21_RM104,MC21_F2855,1
MC23_A3029,MC21_RM101,MC21_F2385,1
MC23_A3037,MC21_RM064,MC21_F2412,1
MC23_A3045,MC21_M2446,MC21_F2450,1
MC23_A3053,MC21_RM036,MC21_F2365,1
MC23_A3061,MC21_M2834,MC21_F2857,1
MC23_J0970,MC21_M2913,MC21_F2359,1
MC23_J0978,MC21_RM037,MC21_F2423,1
MC23_J0986,MC21_RM079,MC21_F2857,1
MC23_J0994,MC21_M2984,MC21_F2855,1
MC23_A3014,MC21_RM015,MC21_F2883,1
MC23_A3022,*,MC21_F2422,1
MC23_A3030,MC21_M2852,MC21_F2358,1
MC23_A3038,MC21_RM036,MC21_F2365,1
MC23_A3046,MC21_M2384,MC21_F2873,1
MC23_A3054,MC21_M2913,MC21_F2359,1
MC23_A3062,MC21_RM017,MC21_F2867,1
MC23_J0971,MC21_M2477,MC21_F2333,1
MC23_J0979,MC21_RM037,MC21_F2423,1
MC23_J0987,MC21_M2427,MC21_F2347,1
MC23_J0995,MC21_RM092,MC21_F2430,1
MC23_A3007,MC21_RM057,MC21_F2333,1
MC23_A3015,MC21_RM052,MC21_F2351,1
MC23_A3023,MC21_RM079,MC21_F2857,1
MC23_A3031,MC21_M2384,MC21_F2873,1
MC23_A3039,MC21_M2913,MC21_F2359,1
MC23_A3047,MC21_RM007,MC21_F2426,1
MC23_A3055,MC21_RM103,MC21_F2327,1
MC23_A3063,MC21_M2439,MC21_F2430,1
MC23_J0972,MC21_RM081,MC21_F2492,1
MC23_J0980,MC21_RM025,MC21_F2914,1
MC23_J0988,MC21_RM012,MC21_F2416,1
MC23_J0996,MC21_M2852,MC21_F2358,1
MC23_A3008,MC21_M2910,MC21_F2380,1
MC23_A3016,MC21_M2427,MC21_F2347,1
MC23_A3024,*,MC21_F2379,0.9406
MC23_A3024,MC21_RM072,MC21_F2379,0.0594
MC23_A3032,MC21_RM101,MC21_F2385,1
MC23_A3040,MC21_M2339,MC21_F2414,1
MC23_A3048,*,#,1
MC23_A3056,*,#,1
MC23_A3064,MC21_RM016,MC21_F2347,1
MC23_J0973,MC21_RM040,MC21_F2404,1
MC23_J0981,MC21_RM016,MC21_F2347,1
MC23_J0989,*,#,1
MC23_A3001,MC21_RM103,MC21_F2327,1
MC23_A3009,MC21_RM024,MC21_F2874,1
MC23_A3017,MC21_M2477,MC21_F2333,1
MC23_A3025,MC21_M2997,MC21_F2914,1
MC23_A3033,MC21_RM074,MC21_F2489,1
MC23_A3041,MC21_RM037,MC21_F2423,1
MC23_A3049,MC21_M2457,MC21_F2370,1
MC23_A3057,MC21_RM035,MC21_F2414,1
MC23_A3065,MC21_M2978,MC21_F2461,1
MC23_J0198,MC21_RM103,MC21_F2327,1
MC23_J0214,MC21_RM010,MC21_F2370,1
MC23_J0222,MC21_M2835,MC21_F2365,1
MC23_J0230,MC21_RM095,MC21_F2461,1
MC23_J0238,MC21_RM024,MC21_F2874,1
MC23_J0246,MC21_RM016,MC21_F2347,1
MC23_J0262,MC21_RM057,MC21_F2333,1
MC23_J0270,MC21_M2439,MC21_F2430,1
MC23_J0278,MC21_M2978,MC21_F2461,1
MC23_J0286,MC21_M2439,MC21_F2430,1
MC23_J0199,MC21_RM040,MC21_F2404,1
MC23_J0231,MC21_M2384,MC21_F2873,1
MC23_J0239,MC21_RM079,MC21_F2857,1
MC23_J0255,MC21_RM098,MC21_F2418,1
MC23_J0271,MC21_RM093,MC21_F2868,1
MC23_J0279,MC21_M2477,MC21_F2333,1
MC23_J0287,MC21_M2978,MC21_F2461,1
MC23_J0200,MC21_RM031,MC21_F2871,1
MC23_J0208,MC21_RM085,MC21_F2472,1
MC23_J0216,*,MC21_F2353,0.9837
MC23_J0216,*,#,0.0163
MC23_J0224,MC21_M2439,MC21_F2430,1
MC23_J0240,MC21_M2984,MC21_F2855,1
MC23_J0256,MC21_M2453,MC21_F2918,1
MC23_J0272,MC21_RM057,MC21_F2333,1
MC23_J0280,MC21_RM020,MC21_F2388,1
MC23_J0288,MC21_RM089,MC21_F2873,1
MC23_J0201,MC21_RM073,MC21_F2396,1
MC23_J0209,MC21_M2984,MC21_F2855,1
MC23_J0217,MC21_RM016,MC21_F2347,1
MC23_J0225,MC21_M2484,MC21_F2375,1
MC23_J0233,MC21_M2439,MC21_F2430,1
MC23_J0249,MC21_RM078,MC21_F2380,1
MC23_J0257,MC21_RM007,MC21_F2426,1
MC23_J0265,MC20_RM027,MC20_F1108,1
MC23_J0281,MC21_RM085,MC21_F2472,1
MC23_J0289,MC21_M2439,MC21_F2430,1
MC23_J0202,MC21_RM089,MC21_F2873,1
MC23_J0210,MC21_M2445,MC21_F2423,1
MC23_J0218,MC21_M2864,MC21_F2863,1
MC23_J0226,MC21_RM023,MC21_F2411,1
MC23_J0234,MC21_RM035,MC21_F2414,1
MC23_J0242,*,#,1
MC23_J0250,MC21_RM052,MC21_F2351,1
MC23_J0258,MC21_M2984,MC21_F2855,1
MC23_J0266,MC21_M2984,MC21_F2855,1
MC23_J0274,MC21_RM009,MC21_F2450,1
MC23_J0282,MC21_M2915,MC21_F2410,1
MC23_J0290,MC21_M2495,MC21_F2869,1
MC23_J0203,MC21_RM090,MC21_F2448,1
MC23_J0211,MC21_RM024,MC21_F2874,1
MC23_J0219,MC21_M2835,MC21_F2365,1
MC23_J0227,MC21_M2491,MC21_F2468,1
MC23_J0243,MC21_M2852,MC21_F2358,1
MC23_J0259,MC21_RM052,MC21_F2351,1
MC23_J0267,MC21_M2390,MC21_F2498,1
MC23_J0275,MC21_RM008,MC21_F2861,1
MC23_J0283,MC21_M2910,MC21_F2380,1
MC23_J0291,MC21_RM079,MC21_F2857,1
MC23_J0204,MC21_RM025,MC21_F2914,1
MC23_J0212,MC21_RM085,MC21_F2472,1
MC23_J0220,MC21_M2477,MC21_F2333,1
MC23_J0228,MC21_M2339,MC21_F2414,1
MC23_J0260,MC21_M2852,MC21_F2358,1
MC23_J0268,MC21_RM098,MC21_F2418,1
MC23_J0276,MC21_RM079,MC21_F2857,1
MC23_J0292,MC21_RM007,MC21_F2426,1
MC23_J0205,MC21_RM075,MC21_F2905,1
MC23_J0213,MC21_RM101,MC21_F2385,1
MC23_J0221,MC21_M2978,MC21_F2461,1
MC23_J0229,MC21_RM037,MC21_F2423,1
MC23_J0237,MC21_RM052,MC21_F2351,1
MC23_J0245,MC21_M2437,MC21_F2456,1
MC23_J0253,MC21_M2852,MC21_F2358,1
MC23_J0269,MC21_RM015,MC21_F2883,1
MC23_J0277,MC21_RM092,MC21_F2430,1
MC23_J0285,MC21_M2384,MC21_F2873,1
MC23_J0293,MC21_M2479,MC21_F2382,1
MC23_J0294,MC21_RM050,MC21_F2454,1
MC23_J0302,MC21_M2978,MC21_F2461,1
MC23_J0310,MC21_M2384,MC21_F2873,1
MC23_J0318,MC21_M2477,MC21_F2333,1
MC23_J0326,MC21_M2427,MC21_F2347,1
MC23_J0334,MC21_M2360,MC21_F2871,1
MC23_J0342,MC21_RM028,MC21_F2410,1
MC23_J0350,*,#,1
MC23_J0366,MC21_RM033,MC21_F2468,1
MC23_J0374,MC21_RM095,MC21_F2461,1
MC23_J0382,MC21_M2477,MC21_F2333,1
MC23_J0295,MC21_RM057,MC21_F2333,1
MC23_J0303,MC21_M2391,MC21_F2422,1
MC23_J0311,MC21_RM012,MC21_F2416,1
MC23_J0319,MC21_M2910,MC21_F2380,1
MC23_J0327,MC21_M2864,MC21_F2863,1
MC23_J0343,MC21_M2473,MC21_F2394,1
MC23_J0351,MC21_M2908,MC21_F2875,1
MC23_J0359,MC21_M2336,MC21_F2411,1
MC23_J0367,MC21_RM033,MC21_F2468,1
MC23_J0375,MC21_M2915,MC21_F2410,1
MC23_J0383,*,#,1
MC23_J0304,MC21_M2913,MC21_F2359,1
MC23_J0312,MC21_M2997,MC21_F2914,1
MC23_J0320,MC21_RM106,#,1
MC23_J0328,MC21_M2437,MC21_F2456,1
MC23_J0336,*,MC21_F2435,1
MC23_J0344,MC21_RM105,MC21_F2422,1
MC23_J0352,MC21_M2473,MC21_F2394,1
MC23_J0360,MC21_RM023,MC21_F2411,1
MC23_J0368,MC21_M2913,MC21_F2359,1
MC23_J0376,MC21_M2473,MC21_F2394,1
MC23_J0384,MC21_RM052,MC21_F2351,1
MC23_J0297,MC21_RM089,MC21_F2873,1
MC23_J0305,MC21_RM016,MC21_F2347,1
MC23_J0313,MC21_RM036,MC21_F2365,1
MC23_J0321,MC21_M2477,MC21_F2333,1
MC23_J0329,MC21_RM103,MC21_F2327,1
MC23_J0337,MC21_RM036,MC21_F2365,1
MC23_J0345,MC21_M2852,MC21_F2358,1
MC23_J0353,MC21_RM016,MC21_F2347,1
MC23_J0361,MC21_RM090,MC21_F2448,1
MC23_J0369,MC21_M2899,MC21_F2976,1
MC23_J0377,MC21_RM050,MC21_F2454,1
MC23_J0385,MC21_RM008,MC21_F2861,1
MC23_J0298,MC21_M2485,MC21_F2916,1
MC23_J0306,MC21_RM101,MC21_F2385,1
MC23_J0314,MC21_M2485,MC21_F2916,1
MC23_J0322,MC21_M2455,MC21_F2454,1
MC23_J0330,MC21_M2479,MC21_F2382,1
MC23_J0338,MC21_RM057,MC21_F2333,1
MC23_J0346,MC21_RM078,MC21_F2380,1
MC23_J0354,MC21_RM014,MC21_F2343,1
MC23_J0362,MC21_M2864,MC21_F2863,0.9748
MC23_J0362,*,MC21_F2863,0.0132
MC23_J0362,MC21_RM021,MC21_F2863,0.012
MC23_J0370,MC21_M2381,MC21_F2356,1
MC23_J0378,MC21_M2488,MC21_F2396,1
MC23_J0386,MC21_M2984,MC21_F2855,1
MC23_J0299,MC21_RM078,MC21_F2380,1
MC23_J0307,MC21_M2984,MC21_F2855,1
MC23_J0315,MC21_RM098,MC21_F2418,1
MC23_J0323,MC21_M2997,MC21_F2914,1
MC23_J0331,*,MC21_F2924,1
MC23_J0339,MC21_M2477,MC21_F2333,1
MC23_J0355,MC21_M2446,MC21_F2450,1
MC23_J0363,MC21_RM002,MC21_F2413,1
MC23_J0371,MC21_M2915,MC21_F2410,1
MC23_J0379,MC21_M2864,MC21_F2863,1
MC23_J0387,*,MC21_F2498,1
MC23_J0300,*,#,1
MC23_J0316,MC21_RM089,MC21_F2873,1
MC23_J0324,*,#,1
MC23_J0356,MC21_M2437,MC21_F2456,1
MC23_J0364,MC21_RM017,MC21_F2867,1
MC23_J0372,MC21_RM017,MC21_F2867,1
MC23_J0380,MC21_RM104,MC21_F2855,1
MC23_J0388,MC21_M2485,MC21_F2916,1
MC23_J0301,MC21_M2915,MC21_F2410,1
MC23_J0309,*,#,1
MC23_J0325,MC21_M2427,MC21_F2347,1
MC23_J0349,MC21_M2835,MC21_F2365,1
MC23_J0357,MC21_RM052,MC21_F2351,1
MC23_J0365,MC21_M2477,MC21_F2333,1
MC23_J0373,MC21_M2485,MC21_F2916,1
MC23_J0381,MC21_RM103,MC21_F2327,1
MC23_J0389,MC21_M2917,MC21_F2451,1
MC23_J0390,MC21_RM086,MC21_F2470,1
MC23_J0398,MC21_RM098,MC21_F2418,1
MC23_J0406,MC21_RM077,MC21_F2451,1
MC23_J0414,MC21_RM077,MC21_F2451,1
MC23_J0422,MC21_M2487,MC21_F2402,1
MC23_J0430,MC21_RM011,MC21_F2863,1
MC23_J0438,MC21_M2439,MC21_F2430,1
MC23_J0454,MC21_RM093,MC21_F2868,1
MC23_J0462,MC21_M2904,MC21_F2362,1
MC23_J0470,MC21_M2834,MC21_F2857,1
MC23_J0478,MC21_RM016,MC21_F2347,1
MC23_J0391,MC21_RM018,MC21_F2872,1
MC23_J0399,MC21_M2904,MC21_F2362,1
MC23_J0407,MC21_RM007,MC21_F2426,1
MC23_J0415,MC21_RM011,MC21_F2863,1
MC23_J0423,MC21_M2384,MC21_F2873,1
MC23_J0431,MC21_RM035,MC21_F2414,1
MC23_J0439,MC21_RM011,MC21_F2863,1
MC23_J0447,MC21_RM078,MC21_F2380,1
